QueryKey;CityCode;Directions;Cityname;NowTime;Status;Num_routes;directions
2211001 TERESINA 2020-04-26 08:02:42 EW;2211001;EW;TERESINA;2020-04-26 08:02:42;OK;1;EastWest
2211001 TERESINA 2020-04-26 08:02:44 NS;2211001;NS;TERESINA;2020-04-26 08:02:44;OK;1;NorthSouth
3548708 SÃO BERNARDO DO CAMPO 2020-04-26 08:02:48 EW;3548708;EW;SÃO BERNARDO DO CAMPO;2020-04-26 08:02:48;OK;1;EastWest
3548708 SÃO BERNARDO DO CAMPO 2020-04-26 08:02:49 NS;3548708;NS;SÃO BERNARDO DO CAMPO;2020-04-26 08:02:49;OK;1;NorthSouth
3303500 NOVA IGUAÇU 2020-04-26 08:02:52 EW;3303500;EW;NOVA IGUAÇU;2020-04-26 08:02:52;OK;1;EastWest
3303500 NOVA IGUAÇU 2020-04-26 08:02:55 NS;3303500;NS;NOVA IGUAÇU;2020-04-26 08:02:55;OK;1;NorthSouth
2507507 JOÃO PESSOA 2020-04-26 08:02:57 EW;2507507;EW;JOÃO PESSOA;2020-04-26 08:02:57;OK;1;EastWest
2507507 JOÃO PESSOA 2020-04-26 08:02:59 NS;2507507;NS;JOÃO PESSOA;2020-04-26 08:02:59;OK;1;NorthSouth
3547809 SANTO ANDRÉ 2020-04-26 08:03:01 EW;3547809;EW;SANTO ANDRÉ;2020-04-26 08:03:01;OK;1;EastWest
3547809 SANTO ANDRÉ 2020-04-26 08:03:04 NS;3547809;NS;SANTO ANDRÉ;2020-04-26 08:03:04;OK;1;NorthSouth
3549904 SÃO JOSÉ DOS CAMPOS 2020-04-26 08:03:06 EW;3549904;EW;SÃO JOSÉ DOS CAMPOS;2020-04-26 08:03:06;OK;1;EastWest
3549904 SÃO JOSÉ DOS CAMPOS 2020-04-26 08:03:08 NS;3549904;NS;SÃO JOSÉ DOS CAMPOS;2020-04-26 08:03:08;OK;1;NorthSouth
2607901 JABOATÃO DOS GUARARAPES 2020-04-26 08:03:12 EW;2607901;EW;JABOATÃO DOS GUARARAPES;2020-04-26 08:03:12;OK;1;EastWest
2607901 JABOATÃO DOS GUARARAPES 2020-04-26 08:03:13 NS;2607901;NS;JABOATÃO DOS GUARARAPES;2020-04-26 08:03:13;OK;1;NorthSouth
3534401 OSASCO 2020-04-26 08:03:17 EW;3534401;EW;OSASCO;2020-04-26 08:03:17;OK;1;EastWest
3534401 OSASCO 2020-04-26 08:03:20 NS;3534401;NS;OSASCO;2020-04-26 08:03:20;OK;1;NorthSouth
3543402 RIBEIRÃO PRETO 2020-04-26 08:03:21 EW;3543402;EW;RIBEIRÃO PRETO;2020-04-26 08:03:21;OK;1;EastWest
3543402 RIBEIRÃO PRETO 2020-04-26 08:03:24 NS;3543402;NS;RIBEIRÃO PRETO;2020-04-26 08:03:24;OK;1;NorthSouth
3170206 UBERLÂNDIA 2020-04-26 08:03:28 EW;3170206;EW;UBERLÂNDIA;2020-04-26 08:03:28;OK;1;EastWest
3170206 UBERLÂNDIA 2020-04-26 08:03:29 NS;3170206;NS;UBERLÂNDIA;2020-04-26 08:03:29;OK;1;NorthSouth
3552205 SOROCABA 2020-04-26 08:03:33 EW;3552205;EW;SOROCABA;2020-04-26 08:03:33;OK;1;EastWest
3552205 SOROCABA 2020-04-26 08:03:34 NS;3552205;NS;SOROCABA;2020-04-26 08:03:34;OK;1;NorthSouth
3118601 CONTAGEM 2020-04-26 08:03:37 EW;3118601;EW;CONTAGEM;2020-04-26 08:03:37;OK;1;EastWest
3118601 CONTAGEM 2020-04-26 08:03:39 NS;3118601;NS;CONTAGEM;2020-04-26 08:03:39;OK;1;NorthSouth
2800308 ARACAJU 2020-04-26 08:03:40 EW;2800308;EW;ARACAJU;2020-04-26 08:03:40;OK;1;EastWest
2800308 ARACAJU 2020-04-26 08:03:44 NS;2800308;NS;ARACAJU;2020-04-26 08:03:44;OK;1;NorthSouth
2910800 FEIRA DE SANTANA 2020-04-26 08:03:47 EW;2910800;EW;FEIRA DE SANTANA;2020-04-26 08:03:47;OK;1;EastWest
2910800 FEIRA DE SANTANA 2020-04-26 08:03:49 NS;2910800;NS;FEIRA DE SANTANA;2020-04-26 08:03:49;OK;1;NorthSouth
5103403 CUIABÁ 2020-04-26 08:03:52 EW;5103403;EW;CUIABÁ;2020-04-26 08:03:52;OK;1;EastWest
5103403 CUIABÁ 2020-04-26 08:03:54 NS;5103403;NS;CUIABÁ;2020-04-26 08:03:54;OK;1;NorthSouth
4209102 JOINVILLE 2020-04-26 08:03:57 EW;4209102;EW;JOINVILLE;2020-04-26 08:03:57;OK;1;EastWest
4209102 JOINVILLE 2020-04-26 08:04:00 NS;4209102;NS;JOINVILLE;2020-04-26 08:04:00;OK;1;NorthSouth
5201405 APARECIDA DE GOIÂNIA 2020-04-26 08:04:03 EW;5201405;EW;APARECIDA DE GOIÂNIA;2020-04-26 08:04:03;OK;1;EastWest
5201405 APARECIDA DE GOIÂNIA 2020-04-26 08:04:05 NS;5201405;NS;APARECIDA DE GOIÂNIA;2020-04-26 08:04:05;OK;1;NorthSouth
3136702 JUIZ DE FORA 2020-04-26 08:04:08 EW;3136702;EW;JUIZ DE FORA;2020-04-26 08:04:08;OK;1;EastWest
3136702 JUIZ DE FORA 2020-04-26 08:04:12 NS;3136702;NS;JUIZ DE FORA;2020-04-26 08:04:12;OK;1;NorthSouth
4113700 LONDRINA 2020-04-26 08:04:16 EW;4113700;EW;LONDRINA;2020-04-26 08:04:16;OK;1;EastWest
4113700 LONDRINA 2020-04-26 08:04:18 NS;4113700;NS;LONDRINA;2020-04-26 08:04:18;OK;1;NorthSouth
1500800 ANANINDEUA 2020-04-26 08:04:21 EW;1500800;EW;ANANINDEUA;2020-04-26 08:04:21;OK;1;EastWest
1500800 ANANINDEUA 2020-04-26 08:04:25 NS;1500800;NS;ANANINDEUA;2020-04-26 08:04:25;OK;1;NorthSouth
1100205 PORTO VELHO 2020-04-26 08:04:26 EW;1100205;EW;PORTO VELHO;2020-04-26 08:04:26;OK;1;EastWest
1100205 PORTO VELHO 2020-04-26 08:04:28 NS;1100205;NS;PORTO VELHO;2020-04-26 08:04:28;OK;1;NorthSouth
3303302 NITERÓI 2020-04-26 08:04:29 EW;3303302;EW;NITERÓI;2020-04-26 08:04:29;OK;1;EastWest
3303302 NITERÓI 2020-04-26 08:04:31 NS;3303302;NS;NITERÓI;2020-04-26 08:04:31;OK;1;NorthSouth
3300456 BELFORD ROXO 2020-04-26 08:04:33 EW;3300456;EW;BELFORD ROXO;2020-04-26 08:04:33;OK;1;EastWest
3300456 BELFORD ROXO 2020-04-26 08:04:36 NS;3300456;NS;BELFORD ROXO;2020-04-26 08:04:36;OK;1;NorthSouth
3205002 SERRA 2020-04-26 08:04:40 EW;3205002;EW;SERRA;2020-04-26 08:04:40;OK;1;EastWest
3205002 SERRA 2020-04-26 08:04:42 NS;3205002;NS;SERRA;2020-04-26 08:04:42;OK;1;NorthSouth
4305108 CAXIAS DO SUL 2020-04-26 08:04:44 EW;4305108;EW;CAXIAS DO SUL;2020-04-26 08:04:44;OK;1;EastWest
4305108 CAXIAS DO SUL 2020-04-26 08:04:47 NS;4305108;NS;CAXIAS DO SUL;2020-04-26 08:04:47;OK;1;NorthSouth
3301009 CAMPOS DOS GOYTACAZES 2020-04-26 08:04:50 EW;3301009;EW;CAMPOS DOS GOYTACAZES;2020-04-26 08:04:50;OK;1;EastWest
3301009 CAMPOS DOS GOYTACAZES 2020-04-26 08:04:54 NS;3301009;NS;CAMPOS DOS GOYTACAZES;2020-04-26 08:04:54;OK;1;NorthSouth
1600303 MACAPÁ 2020-04-26 08:04:56 EW;1600303;EW;MACAPÁ;2020-04-26 08:04:56;OK;1;EastWest
1600303 MACAPÁ 2020-04-26 08:04:59 NS;1600303;NS;MACAPÁ;2020-04-26 08:04:59;OK;1;NorthSouth
4205407 FLORIANÓPOLIS 2020-04-26 08:05:03 EW;4205407;EW;FLORIANÓPOLIS;2020-04-26 08:05:03;OK;1;EastWest
4205407 FLORIANÓPOLIS 2020-04-26 08:05:06 NS;4205407;NS;FLORIANÓPOLIS;2020-04-26 08:05:06;OK;1;NorthSouth
3205200 VILA VELHA 2020-04-26 08:05:09 EW;3205200;EW;VILA VELHA;2020-04-26 08:05:09;OK;1;EastWest
3205200 VILA VELHA 2020-04-26 08:05:11 NS;3205200;NS;VILA VELHA;2020-04-26 08:05:11;OK;1;NorthSouth
3305109 SÃO JOÃO DE MERITI 2020-04-26 08:05:14 EW;3305109;EW;SÃO JOÃO DE MERITI;2020-04-26 08:05:14;OK;1;EastWest
3305109 SÃO JOÃO DE MERITI 2020-04-26 08:05:17 NS;3305109;NS;SÃO JOÃO DE MERITI;2020-04-26 08:05:17;OK;1;NorthSouth
3550308 SÃO PAULO 2020-04-26 09:00:42 EW;3550308;EW;SÃO PAULO;2020-04-26 09:00:42;OK;1;EastWest
3550308 SÃO PAULO 2020-04-26 09:00:45 NS;3550308;NS;SÃO PAULO;2020-04-26 09:00:45;OK;1;NorthSouth
3304557 RIO DE JANEIRO 2020-04-26 09:00:49 EW;3304557;EW;RIO DE JANEIRO;2020-04-26 09:00:49;OK;1;EastWest
3304557 RIO DE JANEIRO 2020-04-26 09:00:53 NS;3304557;NS;RIO DE JANEIRO;2020-04-26 09:00:53;OK;1;NorthSouth
5300108 BRASÍLIA 2020-04-26 09:00:55 EW;5300108;EW;BRASÍLIA;2020-04-26 09:00:55;OK;1;EastWest
5300108 BRASÍLIA 2020-04-26 09:00:57 NS;5300108;NS;BRASÍLIA;2020-04-26 09:00:57;OK;1;NorthSouth
2927408 SALVADOR 2020-04-26 09:01:00 EW;2927408;EW;SALVADOR;2020-04-26 09:01:00;OK;1;EastWest
2927408 SALVADOR 2020-04-26 09:01:02 NS;2927408;NS;SALVADOR;2020-04-26 09:01:02;OK;1;NorthSouth
2304400 FORTALEZA 2020-04-26 09:01:04 EW;2304400;EW;FORTALEZA;2020-04-26 09:01:04;OK;1;EastWest
2304400 FORTALEZA 2020-04-26 09:01:06 NS;2304400;NS;FORTALEZA;2020-04-26 09:01:06;OK;1;NorthSouth
3106200 BELO HORIZONTE 2020-04-26 09:01:10 EW;3106200;EW;BELO HORIZONTE;2020-04-26 09:01:10;OK;1;EastWest
3106200 BELO HORIZONTE 2020-04-26 09:01:14 NS;3106200;NS;BELO HORIZONTE;2020-04-26 09:01:14;OK;1;NorthSouth
1302603 MANAUS 2020-04-26 09:01:16 EW;1302603;EW;MANAUS;2020-04-26 09:01:16;OK;1;EastWest
1302603 MANAUS 2020-04-26 09:01:20 NS;1302603;NS;MANAUS;2020-04-26 09:01:20;OK;1;NorthSouth
4106902 CURITIBA 2020-04-26 09:01:24 EW;4106902;EW;CURITIBA;2020-04-26 09:01:24;OK;1;EastWest
4106902 CURITIBA 2020-04-26 09:01:25 NS;4106902;NS;CURITIBA;2020-04-26 09:01:25;OK;1;NorthSouth
2611606 RECIFE 2020-04-26 09:01:27 EW;2611606;EW;RECIFE;2020-04-26 09:01:27;OK;1;EastWest
2611606 RECIFE 2020-04-26 09:01:29 NS;2611606;NS;RECIFE;2020-04-26 09:01:29;OK;1;NorthSouth
5208707 GOIÂNIA 2020-04-26 09:01:31 EW;5208707;EW;GOIÂNIA;2020-04-26 09:01:31;OK;1;EastWest
5208707 GOIÂNIA 2020-04-26 09:01:35 NS;5208707;NS;GOIÂNIA;2020-04-26 09:01:35;OK;1;NorthSouth
1501402 BELÉM 2020-04-26 09:01:39 EW;1501402;EW;BELÉM;2020-04-26 09:01:39;OK;1;EastWest
1501402 BELÉM 2020-04-26 09:01:40 NS;1501402;NS;BELÉM;2020-04-26 09:01:40;OK;1;NorthSouth
4314902 PORTO ALEGRE 2020-04-26 09:01:44 EW;4314902;EW;PORTO ALEGRE;2020-04-26 09:01:44;OK;1;EastWest
4314902 PORTO ALEGRE 2020-04-26 09:01:48 NS;4314902;NS;PORTO ALEGRE;2020-04-26 09:01:48;OK;1;NorthSouth
3518800 GUARULHOS 2020-04-26 09:01:50 EW;3518800;EW;GUARULHOS;2020-04-26 09:01:50;OK;1;EastWest
3518800 GUARULHOS 2020-04-26 09:01:53 NS;3518800;NS;GUARULHOS;2020-04-26 09:01:53;OK;1;NorthSouth
3509502 CAMPINAS 2020-04-26 09:01:56 EW;3509502;EW;CAMPINAS;2020-04-26 09:01:56;OK;1;EastWest
3509502 CAMPINAS 2020-04-26 09:01:57 NS;3509502;NS;CAMPINAS;2020-04-26 09:01:57;OK;1;NorthSouth
2111300 SÃO LUÍS 2020-04-26 09:02:00 EW;2111300;EW;SÃO LUÍS;2020-04-26 09:02:00;OK;1;EastWest
2111300 SÃO LUÍS 2020-04-26 09:02:02 NS;2111300;NS;SÃO LUÍS;2020-04-26 09:02:02;OK;1;NorthSouth
3304904 SÃO GONÇALO 2020-04-26 09:02:04 EW;3304904;EW;SÃO GONÇALO;2020-04-26 09:02:04;OK;1;EastWest
3304904 SÃO GONÇALO 2020-04-26 09:02:08 NS;3304904;NS;SÃO GONÇALO;2020-04-26 09:02:08;OK;1;NorthSouth
2704302 MACEIÓ 2020-04-26 09:02:10 EW;2704302;EW;MACEIÓ;2020-04-26 09:02:10;OK;1;EastWest
2704302 MACEIÓ 2020-04-26 09:02:14 NS;2704302;NS;MACEIÓ;2020-04-26 09:02:14;OK;1;NorthSouth
3301702 DUQUE DE CAXIAS 2020-04-26 09:02:16 EW;3301702;EW;DUQUE DE CAXIAS;2020-04-26 09:02:16;OK;1;EastWest
3301702 DUQUE DE CAXIAS 2020-04-26 09:02:19 NS;3301702;NS;DUQUE DE CAXIAS;2020-04-26 09:02:19;OK;1;NorthSouth
5002704 CAMPO GRANDE 2020-04-26 09:02:21 EW;5002704;EW;CAMPO GRANDE;2020-04-26 09:02:21;OK;1;EastWest
5002704 CAMPO GRANDE 2020-04-26 09:02:25 NS;5002704;NS;CAMPO GRANDE;2020-04-26 09:02:25;OK;1;NorthSouth
2408102 NATAL 2020-04-26 09:02:28 EW;2408102;EW;NATAL;2020-04-26 09:02:28;OK;1;EastWest
2408102 NATAL 2020-04-26 09:02:30 NS;2408102;NS;NATAL;2020-04-26 09:02:30;OK;1;NorthSouth
2211001 TERESINA 2020-04-26 09:02:32 EW;2211001;EW;TERESINA;2020-04-26 09:02:32;OK;1;EastWest
2211001 TERESINA 2020-04-26 09:02:34 NS;2211001;NS;TERESINA;2020-04-26 09:02:34;OK;1;NorthSouth
3548708 SÃO BERNARDO DO CAMPO 2020-04-26 09:02:38 EW;3548708;EW;SÃO BERNARDO DO CAMPO;2020-04-26 09:02:38;OK;1;EastWest
3548708 SÃO BERNARDO DO CAMPO 2020-04-26 09:02:39 NS;3548708;NS;SÃO BERNARDO DO CAMPO;2020-04-26 09:02:39;OK;1;NorthSouth
3303500 NOVA IGUAÇU 2020-04-26 09:02:41 EW;3303500;EW;NOVA IGUAÇU;2020-04-26 09:02:41;OK;1;EastWest
3303500 NOVA IGUAÇU 2020-04-26 09:02:43 NS;3303500;NS;NOVA IGUAÇU;2020-04-26 09:02:43;OK;1;NorthSouth
2507507 JOÃO PESSOA 2020-04-26 09:02:44 EW;2507507;EW;JOÃO PESSOA;2020-04-26 09:02:44;OK;1;EastWest
2507507 JOÃO PESSOA 2020-04-26 09:02:46 NS;2507507;NS;JOÃO PESSOA;2020-04-26 09:02:46;OK;1;NorthSouth
3547809 SANTO ANDRÉ 2020-04-26 09:02:48 EW;3547809;EW;SANTO ANDRÉ;2020-04-26 09:02:48;OK;1;EastWest
3547809 SANTO ANDRÉ 2020-04-26 09:02:51 NS;3547809;NS;SANTO ANDRÉ;2020-04-26 09:02:51;OK;1;NorthSouth
3549904 SÃO JOSÉ DOS CAMPOS 2020-04-26 09:02:54 EW;3549904;EW;SÃO JOSÉ DOS CAMPOS;2020-04-26 09:02:54;OK;1;EastWest
3549904 SÃO JOSÉ DOS CAMPOS 2020-04-26 09:02:57 NS;3549904;NS;SÃO JOSÉ DOS CAMPOS;2020-04-26 09:02:57;OK;1;NorthSouth
2607901 JABOATÃO DOS GUARARAPES 2020-04-26 09:02:59 EW;2607901;EW;JABOATÃO DOS GUARARAPES;2020-04-26 09:02:59;OK;1;EastWest
2607901 JABOATÃO DOS GUARARAPES 2020-04-26 09:03:01 NS;2607901;NS;JABOATÃO DOS GUARARAPES;2020-04-26 09:03:01;OK;1;NorthSouth
3534401 OSASCO 2020-04-26 09:03:02 EW;3534401;EW;OSASCO;2020-04-26 09:03:02;OK;1;EastWest
3534401 OSASCO 2020-04-26 09:03:04 NS;3534401;NS;OSASCO;2020-04-26 09:03:04;OK;1;NorthSouth
3543402 RIBEIRÃO PRETO 2020-04-26 09:03:08 EW;3543402;EW;RIBEIRÃO PRETO;2020-04-26 09:03:08;OK;1;EastWest
3543402 RIBEIRÃO PRETO 2020-04-26 09:03:11 NS;3543402;NS;RIBEIRÃO PRETO;2020-04-26 09:03:11;OK;1;NorthSouth
3170206 UBERLÂNDIA 2020-04-26 09:03:15 EW;3170206;EW;UBERLÂNDIA;2020-04-26 09:03:15;OK;1;EastWest
3170206 UBERLÂNDIA 2020-04-26 09:03:19 NS;3170206;NS;UBERLÂNDIA;2020-04-26 09:03:19;OK;1;NorthSouth
3552205 SOROCABA 2020-04-26 09:03:20 EW;3552205;EW;SOROCABA;2020-04-26 09:03:20;OK;1;EastWest
3552205 SOROCABA 2020-04-26 09:03:24 NS;3552205;NS;SOROCABA;2020-04-26 09:03:24;OK;1;NorthSouth
3118601 CONTAGEM 2020-04-26 09:03:25 EW;3118601;EW;CONTAGEM;2020-04-26 09:03:25;OK;1;EastWest
3118601 CONTAGEM 2020-04-26 09:03:27 NS;3118601;NS;CONTAGEM;2020-04-26 09:03:27;OK;1;NorthSouth
2800308 ARACAJU 2020-04-26 09:03:29 EW;2800308;EW;ARACAJU;2020-04-26 09:03:29;OK;1;EastWest
2800308 ARACAJU 2020-04-26 09:03:31 NS;2800308;NS;ARACAJU;2020-04-26 09:03:31;OK;1;NorthSouth
2910800 FEIRA DE SANTANA 2020-04-26 09:03:34 EW;2910800;EW;FEIRA DE SANTANA;2020-04-26 09:03:34;OK;1;EastWest
2910800 FEIRA DE SANTANA 2020-04-26 09:03:35 NS;2910800;NS;FEIRA DE SANTANA;2020-04-26 09:03:35;OK;1;NorthSouth
5103403 CUIABÁ 2020-04-26 09:03:39 EW;5103403;EW;CUIABÁ;2020-04-26 09:03:39;OK;1;EastWest
5103403 CUIABÁ 2020-04-26 09:03:43 NS;5103403;NS;CUIABÁ;2020-04-26 09:03:43;OK;1;NorthSouth
4209102 JOINVILLE 2020-04-26 09:03:46 EW;4209102;EW;JOINVILLE;2020-04-26 09:03:46;OK;1;EastWest
4209102 JOINVILLE 2020-04-26 09:03:49 NS;4209102;NS;JOINVILLE;2020-04-26 09:03:49;OK;1;NorthSouth
5201405 APARECIDA DE GOIÂNIA 2020-04-26 09:03:50 EW;5201405;EW;APARECIDA DE GOIÂNIA;2020-04-26 09:03:50;OK;1;EastWest
5201405 APARECIDA DE GOIÂNIA 2020-04-26 09:03:52 NS;5201405;NS;APARECIDA DE GOIÂNIA;2020-04-26 09:03:52;OK;1;NorthSouth
3136702 JUIZ DE FORA 2020-04-26 09:03:54 EW;3136702;EW;JUIZ DE FORA;2020-04-26 09:03:54;OK;1;EastWest
3136702 JUIZ DE FORA 2020-04-26 09:03:56 NS;3136702;NS;JUIZ DE FORA;2020-04-26 09:03:56;OK;1;NorthSouth
4113700 LONDRINA 2020-04-26 09:03:59 EW;4113700;EW;LONDRINA;2020-04-26 09:03:59;OK;1;EastWest
4113700 LONDRINA 2020-04-26 09:04:03 NS;4113700;NS;LONDRINA;2020-04-26 09:04:03;OK;1;NorthSouth
1500800 ANANINDEUA 2020-04-26 09:04:05 EW;1500800;EW;ANANINDEUA;2020-04-26 09:04:05;OK;1;EastWest
1500800 ANANINDEUA 2020-04-26 09:04:07 NS;1500800;NS;ANANINDEUA;2020-04-26 09:04:07;OK;1;NorthSouth
1100205 PORTO VELHO 2020-04-26 09:04:09 EW;1100205;EW;PORTO VELHO;2020-04-26 09:04:09;OK;1;EastWest
1100205 PORTO VELHO 2020-04-26 09:04:13 NS;1100205;NS;PORTO VELHO;2020-04-26 09:04:13;OK;1;NorthSouth
3303302 NITERÓI 2020-04-26 09:04:15 EW;3303302;EW;NITERÓI;2020-04-26 09:04:15;OK;1;EastWest
3303302 NITERÓI 2020-04-26 09:04:17 NS;3303302;NS;NITERÓI;2020-04-26 09:04:17;OK;1;NorthSouth
3300456 BELFORD ROXO 2020-04-26 09:04:19 EW;3300456;EW;BELFORD ROXO;2020-04-26 09:04:19;OK;1;EastWest
3300456 BELFORD ROXO 2020-04-26 09:04:22 NS;3300456;NS;BELFORD ROXO;2020-04-26 09:04:22;OK;1;NorthSouth
3205002 SERRA 2020-04-26 09:04:23 EW;3205002;EW;SERRA;2020-04-26 09:04:23;OK;1;EastWest
3205002 SERRA 2020-04-26 09:04:27 NS;3205002;NS;SERRA;2020-04-26 09:04:27;OK;1;NorthSouth
4305108 CAXIAS DO SUL 2020-04-26 09:04:30 EW;4305108;EW;CAXIAS DO SUL;2020-04-26 09:04:30;OK;1;EastWest
4305108 CAXIAS DO SUL 2020-04-26 09:04:34 NS;4305108;NS;CAXIAS DO SUL;2020-04-26 09:04:34;OK;1;NorthSouth
3301009 CAMPOS DOS GOYTACAZES 2020-04-26 09:04:37 EW;3301009;EW;CAMPOS DOS GOYTACAZES;2020-04-26 09:04:37;OK;1;EastWest
3301009 CAMPOS DOS GOYTACAZES 2020-04-26 09:04:38 NS;3301009;NS;CAMPOS DOS GOYTACAZES;2020-04-26 09:04:38;OK;1;NorthSouth
1600303 MACAPÁ 2020-04-26 09:04:41 EW;1600303;EW;MACAPÁ;2020-04-26 09:04:41;OK;1;EastWest
1600303 MACAPÁ 2020-04-26 09:04:43 NS;1600303;NS;MACAPÁ;2020-04-26 09:04:43;OK;1;NorthSouth
4205407 FLORIANÓPOLIS 2020-04-26 09:04:45 EW;4205407;EW;FLORIANÓPOLIS;2020-04-26 09:04:45;OK;1;EastWest
4205407 FLORIANÓPOLIS 2020-04-26 09:04:49 NS;4205407;NS;FLORIANÓPOLIS;2020-04-26 09:04:49;OK;1;NorthSouth
3205200 VILA VELHA 2020-04-26 09:04:52 EW;3205200;EW;VILA VELHA;2020-04-26 09:04:52;OK;1;EastWest
3205200 VILA VELHA 2020-04-26 09:04:55 NS;3205200;NS;VILA VELHA;2020-04-26 09:04:55;OK;1;NorthSouth
3305109 SÃO JOÃO DE MERITI 2020-04-26 09:04:58 EW;3305109;EW;SÃO JOÃO DE MERITI;2020-04-26 09:04:58;OK;1;EastWest
3305109 SÃO JOÃO DE MERITI 2020-04-26 09:05:01 NS;3305109;NS;SÃO JOÃO DE MERITI;2020-04-26 09:05:01;OK;1;NorthSouth
3550308 SÃO PAULO 2020-04-26 10:00:27 EW;3550308;EW;SÃO PAULO;2020-04-26 10:00:27;OK;1;EastWest
3550308 SÃO PAULO 2020-04-26 10:00:29 NS;3550308;NS;SÃO PAULO;2020-04-26 10:00:29;OK;1;NorthSouth
3304557 RIO DE JANEIRO 2020-04-26 10:00:32 EW;3304557;EW;RIO DE JANEIRO;2020-04-26 10:00:32;OK;1;EastWest
3304557 RIO DE JANEIRO 2020-04-26 10:00:36 NS;3304557;NS;RIO DE JANEIRO;2020-04-26 10:00:36;OK;1;NorthSouth
5300108 BRASÍLIA 2020-04-26 10:00:39 EW;5300108;EW;BRASÍLIA;2020-04-26 10:00:39;OK;1;EastWest
5300108 BRASÍLIA 2020-04-26 10:00:42 NS;5300108;NS;BRASÍLIA;2020-04-26 10:00:42;OK;1;NorthSouth
2927408 SALVADOR 2020-04-26 10:00:46 EW;2927408;EW;SALVADOR;2020-04-26 10:00:46;OK;1;EastWest
2927408 SALVADOR 2020-04-26 10:00:47 NS;2927408;NS;SALVADOR;2020-04-26 10:00:47;OK;1;NorthSouth
2304400 FORTALEZA 2020-04-26 10:00:51 EW;2304400;EW;FORTALEZA;2020-04-26 10:00:51;OK;1;EastWest
2304400 FORTALEZA 2020-04-26 10:00:55 NS;2304400;NS;FORTALEZA;2020-04-26 10:00:55;OK;1;NorthSouth
3106200 BELO HORIZONTE 2020-04-26 10:00:56 EW;3106200;EW;BELO HORIZONTE;2020-04-26 10:00:56;OK;1;EastWest
3106200 BELO HORIZONTE 2020-04-26 10:01:00 NS;3106200;NS;BELO HORIZONTE;2020-04-26 10:01:00;OK;1;NorthSouth
1302603 MANAUS 2020-04-26 10:01:04 EW;1302603;EW;MANAUS;2020-04-26 10:01:04;OK;1;EastWest
1302603 MANAUS 2020-04-26 10:01:06 NS;1302603;NS;MANAUS;2020-04-26 10:01:06;OK;1;NorthSouth
4106902 CURITIBA 2020-04-26 10:01:08 EW;4106902;EW;CURITIBA;2020-04-26 10:01:08;OK;1;EastWest
4106902 CURITIBA 2020-04-26 10:01:10 NS;4106902;NS;CURITIBA;2020-04-26 10:01:10;OK;1;NorthSouth
2611606 RECIFE 2020-04-26 10:01:12 EW;2611606;EW;RECIFE;2020-04-26 10:01:12;OK;1;EastWest
2611606 RECIFE 2020-04-26 10:01:14 NS;2611606;NS;RECIFE;2020-04-26 10:01:14;OK;1;NorthSouth
5208707 GOIÂNIA 2020-04-26 10:01:16 EW;5208707;EW;GOIÂNIA;2020-04-26 10:01:16;OK;1;EastWest
5208707 GOIÂNIA 2020-04-26 10:01:18 NS;5208707;NS;GOIÂNIA;2020-04-26 10:01:18;OK;1;NorthSouth
1501402 BELÉM 2020-04-26 10:01:20 EW;1501402;EW;BELÉM;2020-04-26 10:01:20;OK;1;EastWest
1501402 BELÉM 2020-04-26 10:01:23 NS;1501402;NS;BELÉM;2020-04-26 10:01:23;OK;1;NorthSouth
4314902 PORTO ALEGRE 2020-04-26 10:01:24 EW;4314902;EW;PORTO ALEGRE;2020-04-26 10:01:24;OK;1;EastWest
4314902 PORTO ALEGRE 2020-04-26 10:01:26 NS;4314902;NS;PORTO ALEGRE;2020-04-26 10:01:26;OK;1;NorthSouth
3518800 GUARULHOS 2020-04-26 10:01:29 EW;3518800;EW;GUARULHOS;2020-04-26 10:01:29;OK;1;EastWest
3518800 GUARULHOS 2020-04-26 10:01:30 NS;3518800;NS;GUARULHOS;2020-04-26 10:01:30;OK;1;NorthSouth
3509502 CAMPINAS 2020-04-26 10:01:34 EW;3509502;EW;CAMPINAS;2020-04-26 10:01:34;OK;1;EastWest
3509502 CAMPINAS 2020-04-26 10:01:37 NS;3509502;NS;CAMPINAS;2020-04-26 10:01:37;OK;1;NorthSouth
2111300 SÃO LUÍS 2020-04-26 10:01:38 EW;2111300;EW;SÃO LUÍS;2020-04-26 10:01:38;OK;1;EastWest
2111300 SÃO LUÍS 2020-04-26 10:01:41 NS;2111300;NS;SÃO LUÍS;2020-04-26 10:01:41;OK;1;NorthSouth
3304904 SÃO GONÇALO 2020-04-26 10:01:43 EW;3304904;EW;SÃO GONÇALO;2020-04-26 10:01:43;OK;1;EastWest
3304904 SÃO GONÇALO 2020-04-26 10:01:46 NS;3304904;NS;SÃO GONÇALO;2020-04-26 10:01:46;OK;1;NorthSouth
2704302 MACEIÓ 2020-04-26 10:01:50 EW;2704302;EW;MACEIÓ;2020-04-26 10:01:50;OK;1;EastWest
2704302 MACEIÓ 2020-04-26 10:01:54 NS;2704302;NS;MACEIÓ;2020-04-26 10:01:54;OK;1;NorthSouth
3301702 DUQUE DE CAXIAS 2020-04-26 10:01:56 EW;3301702;EW;DUQUE DE CAXIAS;2020-04-26 10:01:56;OK;1;EastWest
